"Longitude_Maxima","Latitude_Maxima","Daten_Maxima.Aktivität","Daten_Maxima.Zeitdauer_Transport","Daten_Maxima.Zeit_Auftreffen"
150.75444477759,44.4987121284564,69654034490.1759,3,109
151.06804724248,45.7852578370522,234647905759.157,4,110
150.520765432578,45.1358768221231,133257693234.287,3,109
150.911883618109,46.5812193579723,417157053447.896,4,110
150.30197477188,42.7429444038388,602819212040.624,2,108
151.239537173183,44.086244737166,223512109499.21,3,109
151.336134098089,45.2287991727862,82001821027.1551,4,110
150.125212497514,44.8149446602792,164511382289.742,3,109
150.381970135054,46.2656578383664,268423306565.901,4,110
151.689896555413,44.6541716917103,32474694758.2314,3,109
152.012124837692,45.862189901637,46276011543.659,4,110
151.532587361598,42.704914450694,230733933052.825,2,108
152.7005411745,44.0133781857206,35981348375.9957,3,109
152.960771572966,45.1110805010289,26712691050.7388,4,110
151.158510562982,41.8966149678758,810685558922.664,2,108
152.286585331858,43.2537047880303,54217099672.6219,3,109
152.692748185167,44.4472077486651,43466473338.5851,4,110
150.330468220646,41.5976568260481,1503209263904.81,2,108
149.037360458275,43.5749037430028,90487185102.1372,2,108
149.076703200501,44.5982879819365,240459263010.36,3,109
149.01357087169,46.0294055734797,349507043848.435,4,110
148.927195455775,42.7705233774934,252755002299.895,2,108
149.295862106017,44.0737616227749,341079023349.639,3,109
149.218240048237,45.4093688739774,368231082113.147,4,110
149.037360458275,43.5749037430028,90487185102.1372,2,108
149.076703200501,44.5982879819365,240459263010.36,3,109
149.01357087169,46.0294055734797,349507043848.435,4,110
145.683321678042,46.0973121849708,806621148816.272,3,109
146.680713851182,45.6875219422655,64454479792.1613,2,108
145.873882832633,47.0925120850833,2020063082.74055,3,109
143.866926077352,47.2946235190814,16583286399.2565,4,110
148.243818377759,45.9646740448332,33579965909.9102,2,108
148.018829749408,47.2886690966022,75595772625.1123,3,109
146.288298813466,47.0405174975656,23761550294.4754,4,110
148.764728711391,46.7626320486565,17552308214.996,2,108
148.08959963653,45.8097650964983,99522953237.2685,3,109
146.503024892408,46.1287242872962,152150468056.78,4,110
147.938424327325,46.7869272652216,4186135059.60936,2,108
146.528980480198,45.8224481136299,170180039496.063,3,109
144.173922018613,46.0566382485631,228944399852.463,4,110
147.05467584824,46.4743247890594,7288484468.36271,2,108
145.267680541449,46.3135549907601,204958408989.278,3,109
142.90589495517,46.4377195360608,110654133717.455,4,110
146.083728779685,46.2092559954017,103300729317.469,2,108
144.220002024127,46.5279248812138,234211447594.259,3,109
143.666364231055,46.4583064348603,279080325040.632,3,109
141.984228112018,46.4259965927943,48438127163.0003,4,110
146.083728779685,46.2092559954017,103300729317.469,2,108
144.220002024127,46.5279248812138,234211447594.259,3,109
145.683321678042,46.0973121849708,806621148816.272,3,109
146.680713851182,45.6875219422655,64454479792.1613,2,108
145.873882832633,47.0925120850833,2020063082.74055,3,109
143.866926077352,47.2946235190814,16583286399.2565,4,110
148.243818377759,45.9646740448332,33579965909.9102,2,108
148.018829749408,47.2886690966022,75595772625.1123,3,109
146.288298813466,47.0405174975656,23761550294.4754,4,110
148.764728711391,46.7626320486565,17552308214.996,2,108
148.08959963653,45.8097650964983,99522953237.2685,3,109
146.503024892408,46.1287242872962,152150468056.78,4,110
147.938424327325,46.7869272652216,4186135059.60936,2,108
146.528980480198,45.8224481136299,170180039496.063,3,109
144.173922018613,46.0566382485631,228944399852.463,4,110
147.05467584824,46.4743247890594,7288484468.36271,2,108
145.267680541449,46.3135549907601,204958408989.278,3,109
142.90589495517,46.4377195360608,110654133717.455,4,110
146.083728779685,46.2092559954017,103300729317.469,2,108
144.220002024127,46.5279248812138,234211447594.259,3,109
143.666364231055,46.4583064348603,279080325040.632,3,109
141.984228112018,46.4259965927943,48438127163.0003,4,110
146.083728779685,46.2092559954017,103300729317.469,2,108
144.220002024127,46.5279248812138,234211447594.259,3,109
148.605430388749,46.8980700786963,31630201429.2565,1,111
146.981344655075,47.5963127334916,79204706530.4993,2,112
150.922237353996,46.877244454889,72137487925.1241,1,111
147.655764509027,46.811615186502,34015234495.8992,1,111
147.655764509027,46.811615186502,139054913712.25,1,111
147.133241114742,47.1857279110018,26807375268.0607,1,111
145.666865824215,47.7973145275244,79950683296.3656,2,112
147.655764509027,46.811615186502,34015234495.8992,1,111
147.655764509027,46.811615186502,139054913712.25,1,111
149.080474245451,46.9046782760507,57310933802.4997,1,111
147.471630376093,47.5573430480694,96718110971.5229,2,112
149.080474245451,48.0046782760507,95957626092.4198,1,111
149.858291704756,47.6824957353559,40625775062.5032,1,111
150.180474245451,46.9046782760507,26078671940.3686,1,111
149.858291704756,46.1268608167455,16119764183.9538,1,111
149.080474245451,45.8046782760507,40625775062.5032,1,111
148.302656786146,47.6824957353559,34396374395.3156,1,111
147.980474245451,46.9046782760507,18781837221.0976,1,111
148.302656786146,47.6824957353559,34396374395.3156,1,111
153.518612460122,47.0580140588208,334637766218.833,1,111
151.704405238878,47.2988812084283,394769194991.725,2,112
150.503638662876,47.9799958690591,140082755669.802,3,113
153.518612460122,48.1580140588208,144231113197.882,1,111
152.031578947119,48.2287624867272,114246418762.193,2,112
150.819249839133,48.8762017690008,176267326480.104,3,113
154.296429919427,47.835831518126,116985699044.718,1,111
152.736727763181,47.7014794735379,174799640487.918,2,112
151.564145676815,48.3794007793245,87752961822.6021,3,113
154.618612460122,47.0580140588208,165120916009.163,1,111
153.105035088425,47.4687096251435,156561591161.448,2,112
151.934144090686,48.1482276083522,78400410003.6337,3,113
154.296429919427,46.2801965995156,122552290678.419,1,111
153.457444563696,47.2365203867207,133625461864.968,2,112
152.252459139234,47.9598744227909,149880275060.997,3,113
153.518612460122,45.9580140588208,42500617204.1261,1,111
152.342865685557,46.9117251011534,158830497386.445,2,112
151.185163652416,47.6204187354388,192677473477.824,3,113
152.740795000817,47.835831518126,202987278979.846,1,111
151.321761071774,48.1089225211615,150870156655.668,2,112
152.418612460122,47.0580140588208,167318883109.417,1,111
150.78811272582,47.3851017892222,161747626460.843,2,112
149.546038318034,48.0888602387483,105678348869.92,3,113
152.740795000817,47.835831518126,202987278979.846,1,111
151.321761071774,48.1089225211615,150870156655.668,2,112
151.052006250809,46.821159599037,143878968926.828,1,111
149.608709169053,47.3379616376834,118963027427.859,2,112
151.052006250809,47.921159599037,100898065294.959,1,111
151.829823710114,47.5989770583422,75873986003.7623,1,111
152.152006250809,46.821159599037,57581509251.2828,1,111
151.829823710114,46.0433421397317,7650375744.94768,1,111
150.269233301808,46.6977487416654,40054290263.6804,2,112
151.052006250809,45.721159599037,30355206209.1801,1,111
149.543696798468,46.4524970222177,41941345739.269,2,112
150.274188791503,47.5989770583422,65814801770.3937,1,111
149.952006250809,46.821159599037,36011103521.3761,1,111
148.443953360635,47.3881844002334,57639948845.6428,2,112
150.274188791503,47.5989770583422,65814801770.3937,1,111
154.842987195026,47.5823952654894,162317886143.98,1,111
154.842987195026,47.5823952654894,228937114825.648,1,111
154.842987195026,48.6823952654894,72313425611.2272,1,111
154.842987195026,48.6823952654894,123314074873.587,1,111
155.620804654331,48.3602127247946,70980437811.489,1,111
155.620804654331,48.3602127247946,124647062673.325,1,111
155.942987195026,47.5823952654894,71980758572.6368,1,111
155.942987195026,47.5823952654894,123646741912.177,1,111
155.620804654331,46.8045778061842,76276348098.0506,1,111
155.620804654331,46.8045778061842,119351152386.764,1,111
154.842987195026,46.4823952654894,60421482495.4892,1,111
154.842987195026,46.4823952654894,135206017989.325,1,111
154.06516973572,48.3602127247946,76931786215.9978,1,111
154.06516973572,48.3602127247946,118695714268.817,1,111
153.742987195026,47.5823952654894,105502536060.221,1,111
154.06516973572,48.3602127247946,76931786215.9978,1,111
154.06516973572,48.3602127247946,118695714268.817,1,111
154.096949459234,46.2073860416556,25840042464.0357,1,111
153.39018293453,47.3544402045563,89990263373.0255,2,112
149.117722656284,46.8151191879197,89516458827.9966,1,111
147.511560142239,47.4677839599384,151068255641.061,2,112
149.117722656284,47.9151191879197,149880420984.516,1,111
149.895540115589,47.5929366472249,63455178260.9306,1,111
148.359908630674,48.1191735979111,102876350032.83,2,112
150.217722656284,46.8151191879197,40733420451.3872,1,111
148.709839167544,47.3821439891162,65198564929.6286,2,112
149.895540115589,46.0373017286145,25178166034.8199,1,111
148.568788044679,46.6291476061001,42084499915.6998,2,112
149.117722656284,45.7151191879197,94049735269.1195,1,111
148.339905196979,47.5929366472249,53725204391.2138,1,111
146.717449354249,48.2987272316519,112606323902.546,2,112
148.017722656284,46.8151191879197,29336174561.5665,1,111
146.454725831785,47.5220709922901,63744960544.6821,2,112
148.339905196979,47.5929366472249,53725204391.2138,1,111
146.717449354249,48.2987272316519,112606323902.546,2,112
149.712698896999,46.4785653070882,115225857355.039,1,111
148.257831981389,47.0927646684833,96753403797.7364,2,112
147.110534487871,47.9219348718915,169906356721.315,3,113
149.712698896999,47.5785653070882,113475310773.217,1,111
150.490516356304,47.2563827663934,85460761193.034,1,111
149.021408346546,47.7495249486941,81155804720.6235,2,112
150.812698896999,46.4785653070882,49970729846.4249,1,111
149.31914721729,47.0587989851403,56144785805.0036,2,112
150.490516356304,45.700747847783,59990656317.4389,1,111
149.061120834678,46.3735888163174,54111088341.5676,2,112
149.712698896999,45.3785653070882,93716116254.6872,1,111
148.934881437694,47.2563827663934,107381830291.382,1,111
148.612698896999,46.4785653070882,29712182030.7003,1,111
147.017264571249,47.1756467419401,47491316614.5506,2,112
145.93918466373,47.834988528633,113739310291.794,3,113
148.934881437694,47.2563827663934,107381830291.382,1,111
149.117722656284,46.8151191879197,89516458827.9966,1,111
147.511560142239,47.4677839599384,151068255641.061,2,112
149.117722656284,47.9151191879197,149880420984.516,1,111
149.895540115589,47.5929366472249,63455178260.9306,1,111
148.359908630674,48.1191735979111,102876350032.83,2,112
150.217722656284,46.8151191879197,40733420451.3872,1,111
148.709839167544,47.3821439891162,65198564929.6286,2,112
149.895540115589,46.0373017286145,25178166034.8199,1,111
148.568788044679,46.6291476061001,42084499915.6998,2,112
149.117722656284,45.7151191879197,94049735269.1195,1,111
148.339905196979,47.5929366472249,53725204391.2138,1,111
146.717449354249,48.2987272316519,112606323902.546,2,112
148.017722656284,46.8151191879197,29336174561.5665,1,111
146.454725831785,47.5220709922901,63744960544.6821,2,112
148.339905196979,47.5929366472249,53725204391.2138,1,111
146.717449354249,48.2987272316519,112606323902.546,2,112
151.450944393578,46.6346602305615,59927130193.4432,1,111
149.920824060576,47.1849924950722,129278217600.43,2,112
148.643854702242,47.9701814931259,230411729254.653,3,113
151.450944393578,47.7346602305615,130981100448.259,1,111
152.228761852883,47.4124776898667,108256985768.945,1,111
150.765633429444,47.7616285991917,87619177623.4519,2,112
152.550944393578,46.6346602305615,40398512033.2454,1,111
150.899441877604,47.1032716415588,92409770024.2866,2,112
152.228761852883,45.8568427712562,10915554352.2758,1,111
150.673413719548,46.5112493731899,57149452130.3443,2,112
149.454135995182,47.2575375031413,141743532041.643,3,113
151.450944393578,45.5346602305614,16949288327.4299,1,111
149.944820979289,46.3163655687851,30821514320.0381,2,112
148.736002676967,47.0882005374902,94089885075.9891,3,113
150.673126934273,47.4124776898667,93904544019.7397,1,111
149.199669907877,47.9056198721674,115903994504.523,2,112
150.350944393578,46.6346602305615,54907989761.0907,1,111
148.899568831175,47.2215709232878,60396662783.9011,2,112
150.673126934273,47.4124776898667,93904544019.7397,1,111
149.199669907877,47.9056198721674,115903994504.523,2,112
148.54494127852,46.4654468324779,33308604994.0491,1,111
146.949891466945,47.1625282673297,53239762200.1276,2,112
145.872077798805,47.8218700540227,127506547815.656,3,113
148.54494127852,47.5654468324779,34569946473.2165,1,111
149.322758737826,47.2432642917831,30946590988.1575,1,111
149.64494127852,46.4654468324779,32293257389.9654,1,111
149.322758737826,45.6876293731727,52529852817.2452,1,111
148.54494127852,45.3654468324779,43870945212.4736,1,111
147.767123819215,47.2432642917831,18876614725.139,1,111
147.44494127852,46.4654468324779,10462994359.6521,1,111
147.767123819215,47.2432642917831,18876614725.139,1,111
151.637945424072,46.9363775130924,105793718905.555,1,111
150.188262391815,47.4048437715969,99897527637.3418,2,112
151.637945424072,48.0363775130924,71711931752.1443,1,111
152.415762883377,47.7141949723976,72159782259.2379,1,111
152.737945424072,46.9363775130924,54822687437.6171,1,111
152.415762883377,46.1585600537872,10793652767.1669,1,111
150.881418598349,46.8520126763161,71813634964.6958,2,112
151.637945424072,45.8363775130924,7012968332.71542,1,111
150.070676479599,46.4868649977173,21644005537.6805,2,112
148.858074645618,47.2586999664224,113788881889.896,3,113
150.860127964767,47.7141949723976,73499196402.3606,1,111
150.537945424072,46.9363775130924,59800330363.5937,1,111
150.860127964767,47.7141949723976,73499196402.3606,1,111
153.618004001322,46.5951787524875,64216223677.8335,1,111
151.96290708618,47.1680096534007,75785402063.7271,2,112
150.811851513548,47.8677038331251,101954632543.489,3,113
153.618004001322,47.6951787524875,65243891583.3722,1,111
154.395821460627,47.3729962117927,44924880825.4625,1,111
154.718004001322,46.5951787524875,34103098772.9233,1,111
154.395821460627,45.8173612931823,19079961545.0712,1,111
154.261309242222,47.14527546226,46430435399.564,2,112
153.618004001322,45.4951787524875,10370099414.3655,1,111
153.034617357266,46.7396302381368,30978499355.6781,2,112
152.840186542017,47.3729962117927,64869464079.2208,1,111
152.518004001322,46.5951787524875,23294268385.3575,1,111
152.840186542017,47.3729962117927,64869464079.2208,1,111
153.153303673793,45.961207413665,8408490392.14746,1,111
151.713029648958,46.7556861712655,46414104099.2689,2,112
147.350612871379,46.4255858905105,16086505653.6067,1,111
145.862913775536,47.0827503898096,22473596043.3998,2,112
144.966634527971,47.583585654235,44201745404.9886,3,113
147.700620962238,45.9753776077234,62516040813.2357,1,111
147.350612871379,46.4255858905105,16086505653.6067,1,111
145.862913775536,47.0827503898096,22473596043.3998,2,112
144.966634527971,47.583585654235,44201745404.9886,3,113
141.025689,37.316501,20672820934236.5,1,100
141.218063835459,37.4625835717314,182367606327638,2,101
141.491062029774,37.6554052461827,9549662186968.19,3,102
142.176709369263,37.9743644369807,4118552044543.67,4,103
143.336935550447,38.5277449038427,694122227272.368,1,104
144.783168280829,39.4512642276482,5350692012504.4,2,105
146.775110540568,40.7333102089636,7963784795520.23,3,106
143.336935550447,39.6277449038427,505477631799.12,1,104
144.964275421359,40.8756800493221,15559507275466.1,2,105
144.114753009752,39.3055623631479,555423128158.369,1,104
145.742586268157,40.5404337842646,15474846531941.3,2,105
144.436935550447,38.5277449038427,166745433469.203,1,104
145.866310712517,39.4586670047871,3590880461769.38,2,105
147.845141787374,40.6720558569518,2492100669938.99,3,106
144.114753009752,37.7499274445375,6770691739009.15,1,104
145.374359710576,38.4409124746868,457581467119.962,2,105
147.044807212552,39.4242346255749,6076223735275.02,3,106
143.336935550447,37.4277449038427,3690174801734.69,1,104
144.651882437343,38.1450025352103,2936893336896.81,2,105
146.232191457784,39.0898592754749,9437916768633.69,3,106
142.559118091141,39.3055623631479,7164206529515.6,1,104
144.130367402755,40.4890498017713,2329380164738.6,2,105
145.4902129666,42.5584029046793,1077655266213.91,3,106
142.236935550447,38.5277449038427,4645130593083.76,1,104
143.408221341648,39.3634469694322,1143387204655.53,2,105
145.17829760555,40.6845389713428,10276467109525.9,3,106
142.559118091141,39.3055623631479,7164206529515.6,1,104
144.130367402755,40.4890498017713,2329380164738.6,2,105
145.4902129666,42.5584029046793,1077655266213.91,3,106
150.071841869068,43.5996096618517,21605815979.9479,1,108
150.398930372202,44.715020581296,226452330442.521,2,109
150.669534134861,46.0814001609973,369493440438.448,3,110
149.046837277571,46.6336194079161,976455285244.384,4,111
150.073906887886,45.7780066956017,84080514203.0481,2,109
149.843054543384,46.8071970342522,304780275426.959,3,110
148.122293945056,46.8579144181358,251025659843.456,4,111
151.111686890081,45.4578562898078,113905201829.436,2,109
151.642844939621,46.8973927259402,472535546175.727,3,110
149.783127397604,46.7897487400493,300164403372.179,4,111
152.393890201511,46.0469990201755,73562219686.1838,3,110
152.577081796243,47.2670648870145,880721889325.406,4,111
150.849659328373,42.8217922025465,32748293213.9108,1,108
151.772773952998,44.0829362248815,82561041219.3303,2,109
151.950511653394,45.1590108187448,42413917503.6289,3,110
152.313922143726,46.6301904983336,318556419710.977,4,111
150.071841869068,42.4996096618517,453991476570.384,1,108
150.871952193865,43.8598928368504,126294755691.571,2,109
150.968181644297,45.0024472724706,123336292760.253,3,110
150.761737756882,46.3074273476672,290104045091.933,4,111
149.251611235302,45.4498729026972,297175578442.198,2,109
149.134332897464,46.6549880627655,368146780143.874,3,110
147.442438238631,46.922853576056,225395147606.219,4,111
148.971841869068,43.5996096618517,109083403846.611,1,108
149.011200762563,44.6229939007854,289876570544.33,2,109
148.948041572898,46.0541114923286,421334998633.454,3,110
147.284339777944,46.4502918093594,96962392559.3706,4,111
149.251611235302,45.4498729026972,297175578442.198,2,109
149.134332897464,46.6549880627655,368146780143.874,3,110
147.442438238631,46.922853576056,225395147606.219,4,111
153.334700820884,46.2882424634069,405232986321.218,3,110
153.895611073484,47.3802838314913,776896125195.185,4,111
152.528870483745,46.3494720602237,98273064524.0799,2,109
153.233700714031,47.0503274598915,315942329189.859,3,110
152.426226255869,47.2026515888184,218338980754.078,4,111
153.594733588249,45.9904207863275,30883275464.5868,2,109
154.380013828746,47.1773918847809,302034725436.128,3,110
155.02416843162,47.6057960552398,269084490110.228,4,111
154.952843173142,46.2370036334065,175117600409.583,3,110
155.873012386505,47.526016934382,296716342253.685,4,111
152.716954296858,43.2293804026629,14091212665.1338,1,108
154.566541644253,45.5721148135922,47629243607.3051,3,110
155.391543516882,46.8740466864375,358637691613.179,4,111
151.939136837553,42.9071978619682,14091212665.1338,1,108
153.117937990458,44.1432305030282,17483132505.5752,2,109
153.496908106934,45.2827367362971,20522348672.5343,3,110
154.304758677028,46.703693653336,262001189809.91,4,111
151.417943862169,46.0333859242315,21204467420.8889,2,109
152.04711713042,47.4421500318652,395228890899.864,3,110
150.42151762625,47.0426043827141,237232010462.631,4,111
151.772853078572,46.4477650531248,144391463130.75,3,110
150.562844550553,46.9764695961907,351438177558.685,4,111
151.417943862169,46.0333859242315,21204467420.8889,2,109
152.04711713042,47.4421500318652,395228890899.864,3,110
150.42151762625,47.0426043827141,237232010462.631,4,111
150.795570966989,42.6357067066243,95109812757.6286,1,108
152.138617875721,44.6137588914862,8258519739.21377,2,109
152.464327018948,45.7625548843019,18215796616.914,3,110
152.646582371833,46.9826207511409,165690359693.439,4,111
151.754558589739,45.6101200115421,1645642477.37824,2,109
152.397818893135,46.9875311807052,91036090740.9271,3,110
151.025625566722,47.0105244384413,89707452342.6019,4,111
152.817007765034,45.3139197670798,1645642477.37824,2,109
153.438519094106,46.6007557806615,56645075310.2594,3,110
154.00265631977,47.6927971487459,108597624096.293,4,111
151.895570966989,42.6357067066243,41198927493.8914,1,108
153.986119101093,45.6715442712417,5073596867.65689,3,110
154.831835673354,47.0485199829261,88433269508.001,4,111
151.573388426294,41.8578892473191,152279347149.677,1,108
153.118297440969,43.7533496637101,2236717227.65773,2,109
153.494789869267,44.892855896979,2196296073.81661,3,110
154.207976541102,46.3310859606752,35793695011.4651,4,111
150.795570966989,41.5357067066243,262173404556.981,1,108
150.017753507684,43.4135241659295,1645642477.37824,1,108
150.36689167266,45.1519295849822,16517972310.7528,2,109
150.758120006508,46.5972721208314,51708749347.5734,3,110
148.963427600333,46.8311719507788,55480113469.9907,4,111
149.695570966989,42.6357067066243,88678384650.4694,1,108
150.468030044359,44.7043340470676,11777511121.2068,2,109
150.738583848828,46.0707136267689,19216905807.3851,3,110
149.116201206001,46.6229328736877,50784255383.2578,4,111
150.017753507684,43.4135241659295,1645642477.37824,1,108
150.36689167266,45.1519295849822,16517972310.7528,2,109
150.758120006508,46.5972721208314,51708749347.5734,3,110
148.963427600333,46.8311719507788,55480113469.9907,4,111
144.97942518402,46.4007668838095,695747195417.783,2,109
142.576193768514,46.2678663641506,155101876000.979,3,110
141.936371632618,46.4399312321145,109343532421.874,4,111
146.806778785808,48.3492691935589,158849532570.457,1,108
145.144907214403,47.807909558826,16995862308.3186,2,109
143.073941129541,47.7361182386861,18389768741.7888,3,110
142.09254884125,48.0624802066229,259583024863.777,4,111
147.584596245113,48.0270866528641,130382098129.016,1,108
146.083794025487,47.2388226276761,2497787944.96124,2,109
143.460029512012,47.2020130583295,37727307327.3401,3,110
142.388207602081,47.4321389234611,58939098691.7696,4,111
147.906778785808,47.2492691935589,5702193648.60892,1,108
146.709274468462,46.3392222268118,83450524936.322,2,109
144.061187397568,46.3073478422246,402135808500.848,3,110
147.584596245113,46.4714517342537,5702193648.60892,1,108
146.33978563098,46.4417546370602,83450524936.322,2,109
143.908336509751,46.2975322229537,402135808500.848,3,110
146.806778785808,46.1492691935589,37410490403.7773,1,108
145.613056928347,47.0176305700552,11060248676.1794,2,109
143.468677018422,46.8694890386398,45373339936.8598,3,110
142.174349250833,47.2986189715633,146335300802.027,4,111
146.028961326503,48.0270866528641,18993804914.3643,1,108
144.018812314208,47.4670023465447,14997387148.7949,2,109
142.271493910865,47.5403635193237,22429769115.7787,3,110
141.301585836167,47.8821116515099,489233723238.864,4,111
145.706778785808,47.2492691935589,5702193648.60892,1,108
143.29969962425,46.5020833238669,376206815043.087,2,109
141.549344085995,46.444516948033,90573437605.5685,3,110
146.028961326503,48.0270866528641,18993804914.3643,1,108
144.018812314208,47.4670023465447,14997387148.7949,2,109
142.271493910865,47.5403635193237,22429769115.7787,3,110
141.301585836167,47.8821116515099,489233723238.864,4,111
144.97942518402,46.4007668838095,695747195417.783,2,109
142.576193768514,46.2678663641506,155101876000.979,3,110
141.936371632618,46.4399312321145,109343532421.874,4,111
146.806778785808,48.3492691935589,158849532570.457,1,108
145.144907214403,47.807909558826,16995862308.3186,2,109
143.073941129541,47.7361182386861,18389768741.7888,3,110
142.09254884125,48.0624802066229,259583024863.777,4,111
147.584596245113,48.0270866528641,130382098129.016,1,108
146.083794025487,47.2388226276761,2497787944.96124,2,109
143.460029512012,47.2020130583295,37727307327.3401,3,110
142.388207602081,47.4321389234611,58939098691.7696,4,111
147.906778785808,47.2492691935589,5702193648.60892,1,108
146.709274468462,46.3392222268118,83450524936.322,2,109
144.061187397568,46.3073478422246,402135808500.848,3,110
147.584596245113,46.4714517342537,5702193648.60892,1,108
146.33978563098,46.4417546370602,83450524936.322,2,109
143.908336509751,46.2975322229537,402135808500.848,3,110
146.806778785808,46.1492691935589,37410490403.7773,1,108
145.613056928347,47.0176305700552,11060248676.1794,2,109
143.468677018422,46.8694890386398,45373339936.8598,3,110
142.174349250833,47.2986189715633,146335300802.027,4,111
146.028961326503,48.0270866528641,18993804914.3643,1,108
144.018812314208,47.4670023465447,14997387148.7949,2,109
142.271493910865,47.5403635193237,22429769115.7787,3,110
141.301585836167,47.8821116515099,489233723238.864,4,111
145.706778785808,47.2492691935589,5702193648.60892,1,108
143.29969962425,46.5020833238669,376206815043.087,2,109
141.549344085995,46.444516948033,90573437605.5685,3,110
146.028961326503,48.0270866528641,18993804914.3643,1,108
144.018812314208,47.4670023465447,14997387148.7949,2,109
142.271493910865,47.5403635193237,22429769115.7787,3,110
141.301585836167,47.8821116515099,489233723238.864,4,111
147.492163112207,47.2902032972435,252283141007.191,1,112
146.381225022384,47.9993323890077,153770315741.084,2,113
147.492163112207,48.3902032972435,203026728374.138,1,112
148.269980571512,48.0680207565487,203026728374.138,1,112
148.592163112207,47.2902032972435,105392123812.597,1,112
148.269980571512,46.5123858379383,60531879626.587,1,112
147.145533149188,47.3325565867855,133224218656.519,2,113
147.492163112207,46.1902032972435,131567475070.802,1,112
146.714345652902,48.0680207565487,180179559945.322,1,112
146.392163112207,47.2902032972435,94469851985.0893,1,112
145.336248235935,47.9077411659758,71787523213.5421,2,113
146.714345652902,48.0680207565487,180179559945.322,1,112
146.558051849131,47.5648662225062,109091393281.984,1,112
145.496612553193,48.1824040912385,82898414288.4455,2,113
146.558051849131,48.6648662225062,117225062844.988,1,112
147.335869308436,48.3426836818114,117225062844.988,1,112
147.658051849131,47.5648662225062,72832545980.8427,1,112
147.335869308436,46.787048763201,38275345498.7193,1,112
146.558051849131,46.4648662225062,32618048145.6687,1,112
145.780234389826,48.3426836818114,105790269075.93,1,112
145.458051849131,47.5648662225062,33683179652.748,1,112
145.780234389826,48.3426836818114,105790269075.93,1,112
148.275954816823,47.3567735412457,96089589953.1942,1,112
151.057731103439,47.5429137874155,103771282054.59,1,112
150.662556017185,47.098801909331,132397171218.281,1,112
149.406640586945,47.8424772944099,134774310036.818,2,113
150.662556017185,48.198801909331,133585740627.549,1,112
151.44037347649,47.8766193686362,86961995643.7764,1,112
151.762556017185,47.098801909331,56958743626.9608,1,112
151.44037347649,46.3209844500258,22737613591.4984,1,112
150.260860420626,47.0648049875976,76703992620.9837,2,113
150.662556017185,45.998801909331,30940485255.8191,1,112
149.50454731619,46.7295587225401,53923679841.3971,2,113
149.88473855788,47.8766193686362,133585740627.549,1,112
149.562556017185,47.098801909331,53203037385.263,1,112
149.88473855788,47.8766193686362,133585740627.549,1,112
149.272862240589,46.8876610257192,65189480013.2361,1,112
145.947165506057,47.5949687821258,63380368306.3309,1,112
145.023766325821,48.1196090553899,77991812070.0901,2,113
145.795965998918,47.1074563086585,27092193776.6178,1,112
144.899270829204,47.6082915730839,53285742498.1781,2,113
145.947165506057,47.5949687821258,63380368306.3309,1,112
145.023766325821,48.1196090553899,77991812070.0901,2,113
152.139677818029,47.369892015856,91401721906.4486,1,112
155.241239905486,47.767754998947,32387493933.2253,1,112
155.024257576135,47.6567680921116,50050731148.7269,1,112
153.459214798661,47.6600174405411,76088840679.3671,1,112
141.025689,37.316501,192937284873199,1,101
141.298155748674,37.5093226744513,10103142388674.7,2,102
141.983789006419,37.8760370354196,4357255463756.1,3,103
143.142464782355,38.4294175022817,7396792132372.03,4,104
144.57376351812,39.3575817058606,4000978211616.06,1,105
146.511522607729,40.657481443805,16771926771835.5,2,106
149.19141169911,43.176285828645,11739898158155.5,3,107
144.57376351812,40.4575817058606,10003011493858.4,1,105
146.51498498513,42.0546085968101,566450747947.452,2,106
147.838037542606,43.3424606778423,5686939328997.68,2,106
145.351580977425,40.1353991651658,9390158357450.54,1,105
147.475384852136,41.5334219883234,605323050113.443,2,106
145.67376351812,39.3575817058606,2933463767627.99,1,105
147.678041169977,40.6095811211417,3362703961214.48,2,106
152.236080126291,44.6110322325111,9960233841961.1,4,108
145.351580977425,38.5797642465554,800343602918.147,1,105
147.025252863896,39.5630863974435,10627761712105.9,2,106
150.126839543061,41.8285996821399,3164488624345.51,4,108
144.57376351812,38.2575817058606,3097597059016.39,1,105
146.270218153987,39.2753049975705,13158804511787.2,2,106
143.795946058815,40.1353991651658,1021825955939.67,1,105
145.697228975837,41.6261744312986,15234575614863.9,2,106
143.47376351812,39.3575817058606,1627635610615.16,1,105
145.243691158365,40.6786737077711,14628765960188.4,2,106
143.795946058815,40.1353991651658,1021825955939.67,1,105
145.697228975837,41.6261744312986,15234575614863.9,2,106
150.572023697184,44.9940349110767,75376470239.2945,1,109
150.962172631331,46.4393774469259,235962558417.128,2,110
149.172687767344,46.6732772768733,305546340131.13,3,111
147.61687312854,47.3298611662008,394714389774.851,4,112
150.572023697184,46.0940349110767,49016218519.3993,1,109
150.700792939417,47.3181650477174,226938808690.514,2,110
149.046914124225,47.2157465515715,94218527574.7324,3,111
147.428656214465,47.8684113235902,255918461539.312,4,112
151.349841156489,45.7718523703819,13525826116.7646,1,109
151.976057503161,47.1806164780155,204294087628.61,2,110
150.237604007227,47.1124539701985,99982964044.7617,3,111
150.237604007227,47.1124539701985,308289138533.821,3,111
152.189354761726,46.3302227722508,92103884727.9793,2,110
